trade_id,year,region1,region2,industry1,industry2,amount
24486,2019,AU,JP,BITUM,FOUND,61.69
39645,2019,AU,US,INSUR,INSUR,61.56
5313,2019,AU,CN,DAIRY,WHEAT,61.37
6064,2019,AU,CN,LEADZ,LEAD1,61.04
45433,2019,AU,WA,LANDT,EDUCA,60.96
26429,2019,AU,JP,NONF1,ALUM1,60.86
27969,2019,AU,JP,WOODW,PULP5,60.85
42356,2019,AU,WA,BITUM,WEARI,60.83
47671,2019,AU,WA,PRECI,CHARC,60.63
55214,2019,AU,WM,CATTL,CHEM1,60.61
58760,2019,AU,ZA,COKIN,COKEO,60.56
27539,2019,AU,JP,SUGA1,FOOD5,60.45
44988,2019,AU,WA,HOTEL,FURNI,60.44
4485,2019,AU,CN,ALUMI,ALUM1,60.35
5267,2019,AU,CN,DAIRY,MEAT4,60.29
23142,2019,AU,IT,HOTEL,BUSIN,60.14
24526,2019,AU,JP,BITUM,RECRE,60.13
31653,2019,AU,NL,BUSIN,BUSIN,59.96
49466,2019,AU,WA,SUPPO,PFERT,59.82
45074,2019,AU,WA,HOTEL,SUGAR,59.80
15621,2019,AU,FR,REALE,TRANS,59.78
42452,2019,AU,WA,BUSIN,FINAN,59.60
6566,2019,AU,CN,NATU1,KEROS,59.23
40722,2019,AU,US,RUBBE,MOTO1,59.15
26079,2019,AU,JP,LIQUE,PLAST,58.82
42603,2019,AU,WA,CATTL,RETA1,58.81
47184,2019,AU,WA,PFERT,REALE,58.58
42288,2019,AU,WA,BITUM,MEAT4,58.53
28478,2019,AU,KR,CRUDE,MOTOR,58.16
24513,2019,AU,JP,BITUM,PAPER,58.15
14122,2019,AU,FR,BITUM,BASIC,58.08
30125,2019,AU,KR,VEGET,FOOD5,57.99
26928,2019,AU,JP,REALE,FINAN,57.95
43074,2019,AU,WA,COMPU,BUSIN,57.71
5296,2019,AU,CN,DAIRY,RECRE,57.67
28479,2019,AU,KR,CRUDE,NAPHT,57.49
44991,2019,AU,WA,HOTEL,GLASS,57.09
14154,2019,AU,FR,BITUM,MEATP,57.03
4425,2019,AU,CN,ALUM1,ALUM1,56.88
15925,2019,AU,FR,SEACO,SUPPO,56.81
28103,2019,AU,KR,BASIC,BASIC,56.75
39088,2019,AU,US,DAIRY,DAIRY,56.59
43123,2019,AU,WA,COMPU,INSUR,56.25
19426,2019,AU,ID,CRUDE,HEAVY,56.06
20243,2019,AU,ID,VEGET,FOOD5,56.04
45088,2019,AU,WA,HOTEL,WHEAT,56.01
43140,2019,AU,WA,COMPU,MEATC,55.98
6534,2019,AU,CN,NATU1,CHEM1,55.96
7873,2019,AU,CN,WOODW,BITUM,55.90
22143,2019,AU,IN,PLANT,TEXTI,55.46
7471,2019,AU,CN,RUBBE,CONST,55.42
52967,2019,AU,WL,BITUM,ELEC1,55.22
7180,2019,AU,CN,PREC1,FABRI,55.15
49879,2019,AU,WA,TRANS,SALEM,55.11
50031,2019,AU,WA,VEGET,PLAST,55.01
20704,2019,AU,IE,PRIVA,BUSIN,54.83
7620,2019,AU,CN,SUGA1,FOOD5,54.67
42842,2019,AU,WA,CHEM1,BUSIN,54.61
49788,2019,AU,WA,TRANS,CONST,54.41
44928,2019,AU,WA,HOTEL,ALUM1,54.40
21031,2019,AU,IE,WHOLE,DAIRY,54.28
32252,2019,AU,NL,HOTEL,SUPPO,53.60
54764,2019,AU,WM,ALUM1,BEVER,53.51
49508,2019,AU,WA,SUPPO,VEGE1,52.81
28118,2019,AU,KR,BASIC,FABRI,52.69
5687,2019,AU,CN,FORES,FURNI,52.65
47953,2019,AU,WA,PRIVA,VEGE1,52.54
45743,2019,AU,WA,LEATH,EDUCA,52.45
46152,2019,AU,WA,MEATP,CHEM1,52.41
25071,2019,AU,JP,CRUDE,MOTOR,52.38
28411,2019,AU,KR,COPP1,COPP1,52.36
33968,2019,AU,PL,BITUM,BASIC,52.33
19429,2019,AU,ID,CRUDE,LIQUE,52.20
26464,2019,AU,JP,NONF1,MACHI,52.20
43093,2019,AU,WA,COMPU,EDUCA,51.87
19663,2019,AU,ID,FOOD5,POULT,51.34
45087,2019,AU,WA,HOTEL,WEARI,51.16
45799,2019,AU,WA,LEATH,RETA1,51.04
54794,2019,AU,WM,ALUM1,FOOD5,51.01
43703,2019,AU,WA,EDUCA,MEAT4,50.78
51727,2019,AU,WF,ELECT,CONST,50.72
5285,2019,AU,CN,DAIRY,PIGS9,50.63
43085,2019,AU,WA,COMPU,CONST,50.50
42629,2019,AU,WA,CEMEN,CHEM1,50.45
50019,2019,AU,WA,VEGET,NONME,50.34
19877,2019,AU,ID,MOTO1,MOTO1,50.09
5066,2019,AU,CN,COPP1,MACHI,50.09
38787,2019,AU,US,BUSIN,FINAN,50.06
21159,2019,AU,IN,ALUM1,MACHI,49.48
45231,2019,AU,WA,INSUR,CHARC,49.30
46270,2019,AU,WA,MEDIC,RETA1,49.12
44963,2019,AU,WA,HOTEL,DISTR,48.96
45688,2019,AU,WA,LEAD1,WOODW,48.90
45016,2019,AU,WA,HOTEL,MEMBE,48.75
54821,2019,AU,WM,ALUM1,MOTO1,48.71
8815,2019,AU,DE,AIRTR,SUPPO,48.67
4617,2019,AU,CN,BEVER,EDUCA,48.57
46573,2019,AU,WA,NATU1,HEAVY,48.48
6312,2019,AU,CN,MEATC,MEATC,48.36
44221,2019,AU,WA,FISHF,CHEM1,48.31
43155,2019,AU,WA,COMPU,OFFIC,48.27
44976,2019,AU,WA,HOTEL,FABRI,48.27
