trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
24864,2019,AU,JP,COKIN,LEAD1,16.02,3028872.812,1.0,1.0,3028872.812,3028872.812,3028872.812,189068.215481
4703,2019,AU,CN,BITUM,BUSIN,12.2,2986812.181,1.0,1.0,2986812.181,2986812.181,2986812.181,244820.670574
45338,2019,AU,WA,IRONO,FABRI,3.19,2926610.92,1.0,1.0,2926610.92,2926610.92,2926610.92,917432.890282
42271,2019,AU,WA,BITUM,HOTEL,11.93,2921575.625,1.0,1.0,2921575.625,2921575.625,2921575.625,244893.178961
4768,2019,AU,CN,BITUM,PREC1,11.88,2909912.592,1.0,1.0,2909912.592,2909912.592,2909912.592,244942.137374
21300,2019,AU,IN,BITUM,TEXTI,11.77,2882121.998,1.0,1.0,2882121.998,2882121.998,2882121.998,244870.17825
24447,2019,AU,JP,BITUM,BASIC,11.73,2871445.709,1.0,1.0,2871445.709,2871445.709,2871445.709,244795.030605
58667,2019,AU,ZA,BITUM,RETA1,11.65,2852447.253,1.0,1.0,2852447.253,2852447.253,2852447.253,244845.257768
8918,2019,AU,DE,BITUM,BUSIN,11.56,2830566.78,1.0,1.0,2830566.78,2830566.78,2830566.78,244858.717993
24697,2019,AU,JP,CATTL,MEATC,15.43,2777049.212,1.0,1.0,2777049.212,2777049.212,2777049.212,179977.265846
21290,2019,AU,IN,BITUM,PLAST,11.32,2771676.256,1.0,1.0,2771676.256,2771676.256,2771676.256,244847.725795
24520,2019,AU,JP,BITUM,PUBLI,11.0,2693056.219,1.0,1.0,2693056.219,2693056.219,2693056.219,244823.292636
55223,2019,AU,WM,CATTL,HEALT,14.96,2692379.721,1.0,1.0,2692379.721,2692379.721,2692379.721,179971.906484
4733,2019,AU,CN,BITUM,FOUND,10.92,2673072.72,1.0,1.0,2673072.72,2673072.72,2673072.72,244786.879121
24508,2019,AU,JP,BITUM,NFERT,10.88,2664508.701,1.0,1.0,2664508.701,2664508.701,2664508.701,244899.696783
50540,2019,AU,WE,BITUM,BASIC,10.84,2654499.15,1.0,1.0,2654499.15,2654499.15,2654499.15,244879.995387
42318,2019,AU,WA,BITUM,PLAST,10.66,2611401.434,1.0,1.0,2611401.434,2611401.434,2611401.434,244971.991932
55208,2019,AU,WM,CATTL,93197,14.39,2589693.437,1.0,1.0,2589693.437,2589693.437,2589693.437,179964.797568
21228,2019,AU,IN,BITUM,93197,10.31,2524788.336,1.0,1.0,2524788.336,2524788.336,2524788.336,244887.326479
58625,2019,AU,ZA,BITUM,CEMEN,10.28,2517926.472,1.0,1.0,2517926.472,2517926.472,2517926.472,244934.481712
58674,2019,AU,ZA,BITUM,VEGET,10.21,2500976.301,1.0,1.0,2500976.301,2500976.301,2500976.301,244953.604407
31624,2019,AU,NL,BITUM,FOOD5,10.09,2471428.141,1.0,1.0,2471428.141,2471428.141,2471428.141,244938.368781
52953,2019,AU,WL,BITUM,BIOGA,9.86,2414553.624,1.0,1.0,2414553.624,2414553.624,2414553.624,244883.734686
4784,2019,AU,CN,BITUM,TEXTI,9.71,2377970.24,1.0,1.0,2377970.24,2377970.24,2377970.24,244899.097837
42236,2019,AU,WA,BITUM,COKEO,9.64,2361073.985,1.0,1.0,2361073.985,2361073.985,2361073.985,244924.687241
112,2019,AU,AT,BITUM,LEAD1,9.61,2353769.314,1.0,1.0,2353769.314,2353769.314,2353769.314,244929.168991
21287,2019,AU,IN,BITUM,PAPER,9.6,2351441.01,1.0,1.0,2351441.01,2351441.01,2351441.01,244941.771875
4771,2019,AU,CN,BITUM,PUBLI,9.51,2329196.6,1.0,1.0,2329196.6,2329196.6,2329196.6,244920.778128
7262,2019,AU,CN,PRECI,PLAST,13.52,2315658.739,1.0,1.0,2315658.739,2315658.739,2315658.739,171276.53395
58653,2019,AU,ZA,BITUM,NONME,9.35,2290083.275,1.0,1.0,2290083.275,2290083.275,2290083.275,244928.692513
36252,2019,AU,SE,BITUM,BUSIN,9.23,2260191.496,1.0,1.0,2260191.496,2260191.496,2260191.496,244874.48494
36304,2019,AU,SE,BITUM,PRECI,9.23,2259941.608,1.0,1.0,2259941.608,2259941.608,2259941.608,244847.411484
4736,2019,AU,CN,BITUM,GLASS,9.18,2246816.235,1.0,1.0,2246816.235,2246816.235,2246816.235,244751.223856
21295,2019,AU,IN,BITUM,RADIO,9.08,2222878.649,1.0,1.0,2222878.649,2222878.649,2222878.649,244810.423899
42279,2019,AU,WA,BITUM,LEAD1,8.98,2198888.338,1.0,1.0,2198888.338,2198888.338,2198888.338,244865.071047
42237,2019,AU,WA,BITUM,COKIN,8.84,2164998.832,1.0,1.0,2164998.832,2164998.832,2164998.832,244909.370136
52950,2019,AU,WL,BITUM,BASIC,8.73,2137675.302,1.0,1.0,2137675.302,2137675.302,2137675.302,244865.441237
21234,2019,AU,IN,BITUM,BIOG1,8.73,2137043.41,1.0,1.0,2137043.41,2137043.41,2137043.41,244793.059565
13353,2019,AU,FI,BITUM,ELEC1,8.58,2100844.962,1.0,1.0,2100844.962,2100844.962,2100844.962,244853.725175
4706,2019,AU,CN,BITUM,CERAM,8.58,2100458.88,1.0,1.0,2100458.88,2100458.88,2100458.88,244808.727273
58669,2019,AU,ZA,BITUM,RUBBE,8.55,2094666.543,1.0,1.0,2094666.543,2094666.543,2094666.543,244990.238947
12254,2019,AU,ES,COKIN,COKEO,11.04,2086356.358,1.0,1.0,2086356.358,2086356.358,2086356.358,188981.554167
37162,2019,AU,SI,BITUM,CEMEN,8.38,2051715.775,1.0,1.0,2051715.775,2051715.775,2051715.775,244834.818019
2629,2019,AU,BR,BITUM,NONME,8.38,2050734.796,1.0,1.0,2050734.796,2050734.796,2050734.796,244717.756086
33966,2019,AU,PL,BITUM,ALUM1,8.33,2039126.819,1.0,1.0,2039126.819,2039126.819,2039126.819,244793.135534
36260,2019,AU,SE,BITUM,COPPE,8.27,2026200.421,1.0,1.0,2026200.421,2026200.421,2026200.421,245006.096856
21275,2019,AU,IN,BITUM,MEDIC,8.25,2020321.61,1.0,1.0,2020321.61,2020321.61,2020321.61,244887.467879
37857,2019,AU,TR,CATTL,PAPER,11.05,1988083.942,1.0,1.0,1988083.942,1988083.942,1988083.942,179917.098824
24446,2019,AU,JP,BITUM,ALUM1,8.05,1971803.627,1.0,1.0,1971803.627,1971803.627,1971803.627,244944.549938
42240,2019,AU,WA,BITUM,CONST,7.99,1955983.692,1.0,1.0,1955983.692,1955983.692,1955983.692,244803.966458
4702,2019,AU,CN,BITUM,BRICK,7.88,1929795.386,1.0,1.0,1929795.386,1929795.386,1929795.386,244897.891624
10286,2019,AU,DE,PRECI,COKEO,11.26,1928194.314,1.0,1.0,1928194.314,1928194.314,1928194.314,171242.834281
45372,2019,AU,WA,IRONO,RESEA,2.1,1924144.925,1.0,1.0,1924144.925,1924144.925,1924144.925,916259.488095
52952,2019,AU,WL,BITUM,BIODI,7.73,1891728.18,1.0,1.0,1891728.18,1891728.18,1891728.18,244725.508409
50577,2019,AU,WE,BITUM,NONME,7.57,1853851.582,1.0,1.0,1853851.582,1853851.582,1853851.582,244894.528666
43026,2019,AU,WA,COKIN,CHARC,9.69,1832454.454,1.0,1.0,1832454.454,1832454.454,1832454.454,189107.786791
21298,2019,AU,IN,BITUM,RECRE,7.47,1829001.823,1.0,1.0,1829001.823,1829001.823,1829001.823,244846.294913
29757,2019,AU,KR,PRECI,FABRI,10.51,1798742.802,1.0,1.0,1798742.802,1798742.802,1798742.802,171145.842245
55238,2019,AU,WM,CATTL,REALE,9.87,1776311.635,1.0,1.0,1776311.635,1776311.635,1776311.635,179970.783688
21417,2019,AU,IN,COKIN,BITUM,9.39,1774407.093,1.0,1.0,1774407.093,1774407.093,1774407.093,188967.741534
45348,2019,AU,WA,IRONO,LEATH,1.93,1766654.616,1.0,1.0,1766654.616,1766654.616,1766654.616,915365.08601
42330,2019,AU,WA,BITUM,REALE,7.21,1765132.636,1.0,1.0,1765132.636,1765132.636,1765132.636,244817.286546
24479,2019,AU,JP,BITUM,ELECT,7.1,1738307.169,1.0,1.0,1738307.169,1738307.169,1738307.169,244831.995634
8146,2019,AU,CZ,BITUM,BASIC,6.98,1708816.15,1.0,1.0,1708816.15,1708816.15,1708816.15,244816.067335
24518,2019,AU,JP,BITUM,PRINT,6.97,1706076.374,1.0,1.0,1706076.374,1706076.374,1706076.374,244774.228694
55149,2019,AU,WM,BITUM,ELEC1,6.86,1679189.422,1.0,1.0,1679189.422,1679189.422,1679189.422,244779.799125
34046,2019,AU,PL,BITUM,PREC1,6.82,1669618.071,1.0,1.0,1669618.071,1669618.071,1669618.071,244812.033871
21820,2019,AU,IN,IRONO,BASIC,1.82,1666748.127,1.0,1.0,1666748.127,1666748.127,1666748.127,915795.674176
4799,2019,AU,CN,CATTL,CATTL,9.25,1663570.342,1.0,1.0,1663570.342,1663570.342,1663570.342,179845.442378
4747,2019,AU,CN,BITUM,MEDIC,6.78,1660250.638,1.0,1.0,1660250.638,1660250.638,1660250.638,244874.725369
55142,2019,AU,WM,BITUM,CEMEN,6.67,1633145.81,1.0,1.0,1633145.81,1633145.81,1633145.81,244849.446777
58659,2019,AU,ZA,BITUM,PLAST,6.56,1605856.526,1.0,1.0,1605856.526,1605856.526,1605856.526,244795.202134
35583,2019,AU,RU,CATTL,RAWMI,8.86,1593787.759,1.0,1.0,1593787.759,1593787.759,1593787.759,179885.75158
37849,2019,AU,TR,CATTL,CATTL,8.82,1586795.933,1.0,1.0,1586795.933,1586795.933,1586795.933,179908.835941
21263,2019,AU,IN,BITUM,GASWO,6.42,1572261.644,1.0,1.0,1572261.644,1572261.644,1572261.644,244900.567601
36301,2019,AU,SE,BITUM,PLAST,6.39,1565428.647,1.0,1.0,1565428.647,1565428.647,1565428.647,244981.00892
43029,2019,AU,WA,COKIN,CRUDE,8.2,1550987.16,1.0,1.0,1550987.16,1550987.16,1550987.16,189144.77561
55229,2019,AU,WM,CATTL,MEATC,8.48,1526253.843,1.0,1.0,1526253.843,1526253.843,1526253.843,179982.764505
10303,2019,AU,DE,PRECI,GLASS,8.85,1516072.527,1.0,1.0,1516072.527,1516072.527,1516072.527,171307.630169
21296,2019,AU,IN,BITUM,RAILW,6.16,1507913.538,1.0,1.0,1507913.538,1507913.538,1507913.538,244791.158766
4792,2019,AU,CN,BITUM,WHOLE,6.04,1478374.103,1.0,1.0,1478374.103,1478374.103,1478374.103,244763.924338
4743,2019,AU,CN,BITUM,LEATH,6.0,1469852.589,1.0,1.0,1469852.589,1469852.589,1469852.589,244975.4315
8914,2019,AU,DE,BITUM,BASIC,5.94,1454952.876,1.0,1.0,1454952.876,1454952.876,1454952.876,244941.561616
105,2019,AU,AT,BITUM,ELEC1,5.92,1450115.536,1.0,1.0,1450115.536,1450115.536,1450115.536,244951.948649
33977,2019,AU,PL,BITUM,CEMEN,5.89,1443287.127,1.0,1.0,1443287.127,1443287.127,1443287.127,245040.259253
37823,2019,AU,TR,BITUM,LEAD1,5.88,1440423.346,1.0,1.0,1440423.346,1440423.346,1440423.346,244969.956803
21260,2019,AU,IN,BITUM,FOUND,5.87,1437617.392,1.0,1.0,1437617.392,1437617.392,1437617.392,244909.266099
21292,2019,AU,IN,BITUM,PRINT,5.85,1431434.739,1.0,1.0,1431434.739,1431434.739,1431434.739,244689.698974
42305,2019,AU,WA,BITUM,OFFIC,5.71,1398147.331,1.0,1.0,1398147.331,1398147.331,1398147.331,244859.427496
58629,2019,AU,ZA,BITUM,CHEM1,5.58,1367507.757,1.0,1.0,1367507.757,1367507.757,1367507.757,245073.074731
4790,2019,AU,CN,BITUM,WEARI,5.55,1359058.428,1.0,1.0,1359058.428,1359058.428,1359058.428,244875.392432
4737,2019,AU,CN,BITUM,HEALT,5.5,1347464.108,1.0,1.0,1347464.108,1347464.108,1347464.108,244993.474182
2611,2019,AU,BR,BITUM,CEMEN,5.49,1344625.419,1.0,1.0,1344625.419,1344625.419,1344625.419,244922.662842
21440,2019,AU,IN,COKIN,PFERT,7.03,1329699.681,1.0,1.0,1329699.681,1329699.681,1329699.681,189146.469559
21232,2019,AU,IN,BITUM,BEVER,5.37,1314970.857,1.0,1.0,1314970.857,1314970.857,1314970.857,244873.530168
52963,2019,AU,WL,BITUM,COPP1,5.23,1281109.987,1.0,1.0,1281109.987,1281109.987,1281109.987,244954.108413
21299,2019,AU,IN,BITUM,RUBBE,5.23,1280726.987,1.0,1.0,1280726.987,1280726.987,1280726.987,244880.877055
4748,2019,AU,CN,BITUM,MEMBE,5.22,1278712.499,1.0,1.0,1278712.499,1278712.499,1278712.499,244964.080268
42319,2019,AU,WA,BITUM,POSTT,5.16,1262496.768,1.0,1.0,1262496.768,1262496.768,1262496.768,244669.916279
24868,2019,AU,JP,COKIN,PFERT,6.61,1250006.304,1.0,1.0,1250006.304,1250006.304,1250006.304,189108.366717
22663,2019,AU,IT,BITUM,FABRI,5.04,1234659.348,1.0,1.0,1234659.348,1234659.348,1234659.348,244972.092857
7247,2019,AU,CN,PRECI,FURNI,7.18,1228839.507,1.0,1.0,1228839.507,1228839.507,1228839.507,171147.563649
43043,2019,AU,WA,COKIN,OFFIC,6.44,1217308.761,1.0,1.0,1217308.761,1217308.761,1217308.761,189023.099534
52986,2019,AU,WL,BITUM,MOTOR,4.94,1209352.437,1.0,1.0,1209352.437,1209352.437,1209352.437,244808.185628
13377,2019,AU,FI,BITUM,STEAM,4.94,1208393.564,1.0,1.0,1208393.564,1208393.564,1208393.564,244614.081781
24498,2019,AU,JP,BITUM,LIQUE,4.92,1205682.821,1.0,1.0,1205682.821,1205682.821,1205682.821,245057.483943
42232,2019,AU,WA,BITUM,CHARC,4.9,1199952.39,1.0,1.0,1199952.39,1199952.39,1199952.39,244888.242857
58666,2019,AU,ZA,BITUM,RESEA,4.87,1193511.157,1.0,1.0,1193511.157,1193511.157,1193511.157,245074.159548
43035,2019,AU,WA,COKIN,FURNI,6.26,1184363.227,1.0,1.0,1184363.227,1184363.227,1184363.227,189195.403674
36325,2019,AU,SE,BITUM,WHOLE,4.82,1180932.032,1.0,1.0,1180932.032,1180932.032,1180932.032,245006.645643
4761,2019,AU,CN,BITUM,PATEN,4.81,1178590.085,1.0,1.0,1178590.085,1178590.085,1178590.085,245029.123701
45341,2019,AU,WA,IRONO,FURNI,1.28,1170208.706,1.0,1.0,1170208.706,1170208.706,1170208.706,914225.551562
45333,2019,AU,WA,IRONO,CHARC,1.27,1163782.534,1.0,1.0,1163782.534,1163782.534,1163782.534,916364.2
22651,2019,AU,IT,BITUM,BASIC,4.68,1146686.98,1.0,1.0,1146686.98,1146686.98,1146686.98,245018.58547
2623,2019,AU,BR,BITUM,MACHI,4.61,1128865.279,1.0,1.0,1128865.279,1128865.279,1128865.279,244873.162473
24517,2019,AU,JP,BITUM,PREC1,4.6,1126028.171,1.0,1.0,1126028.171,1126028.171,1126028.171,244788.732826
24510,2019,AU,JP,BITUM,NONME,4.52,1106523.348,1.0,1.0,1106523.348,1106523.348,1106523.348,244806.050442
5974,2019,AU,CN,IRONO,FABRI,1.2,1099433.33,1.0,1.0,1099433.33,1099433.33,1099433.33,916194.441667
7233,2019,AU,CN,PRECI,DISTR,6.38,1092149.35,1.0,1.0,1092149.35,1092149.35,1092149.35,171183.283699
36312,2019,AU,SE,BITUM,RESEA,4.46,1091911.838,1.0,1.0,1091911.838,1091911.838,1091911.838,244823.282063
21303,2019,AU,IN,BITUM,WASTE,4.44,1087620.544,1.0,1.0,1087620.544,1087620.544,1087620.544,244959.581982
58622,2019,AU,ZA,BITUM,BRICK,4.44,1086684.984,1.0,1.0,1086684.984,1086684.984,1086684.984,244748.87027
34020,2019,AU,PL,BITUM,LEAD1,4.41,1080810.012,1.0,1.0,1080810.012,1080810.012,1080810.012,245081.635374
53011,2019,AU,WL,BITUM,VEGE1,4.33,1061298.718,1.0,1.0,1061298.718,1061298.718,1061298.718,245103.630023
24489,2019,AU,JP,BITUM,GLASS,4.33,1061183.313,1.0,1.0,1061183.313,1061183.313,1061183.313,245076.977598
42592,2019,AU,WA,CATTL,PRECI,5.84,1050175.292,1.0,1.0,1050175.292,1050175.292,1050175.292,179824.536301
14134,2019,AU,FR,BITUM,EDUCA,4.28,1048625.789,1.0,1.0,1048625.789,1048625.789,1048625.789,245006.025467
33988,2019,AU,PL,BITUM,COPP1,4.26,1042456.022,1.0,1.0,1042456.022,1042456.022,1042456.022,244707.986385
22655,2019,AU,IT,BITUM,CEMEN,4.23,1035922.564,1.0,1.0,1035922.564,1035922.564,1035922.564,244898.9513
36258,2019,AU,SE,BITUM,CONST,4.21,1031118.017,1.0,1.0,1031118.017,1031118.017,1031118.017,244921.144181
35578,2019,AU,RU,CATTL,MEATP,5.59,1006681.943,1.0,1.0,1006681.943,1006681.943,1006681.943,180086.215206
24462,2019,AU,JP,BITUM,COLLE,4.11,1006664.937,1.0,1.0,1006664.937,1006664.937,1006664.937,244930.641606
43020,2019,AU,WA,COKIN,BIODI,5.22,987684.227,1.0,1.0,987684.227,987684.227,987684.227,189211.537739
42269,2019,AU,WA,BITUM,HEALT,4.03,986838.234,1.0,1.0,986838.234,986838.234,986838.234,244873.010918
21282,2019,AU,IN,BITUM,NFERT,4.02,984432.822,1.0,1.0,984432.822,984432.822,984432.822,244883.786567
21237,2019,AU,IN,BITUM,BKBPE,3.99,976565.121,1.0,1.0,976565.121,976565.121,976565.121,244753.163158
33987,2019,AU,PL,BITUM,CONST,3.98,975324.849,1.0,1.0,975324.849,975324.849,975324.849,245056.494724
7227,2019,AU,CN,PRECI,CEMEN,5.66,968703.65,1.0,1.0,968703.65,968703.65,968703.65,171149.05477
24487,2019,AU,JP,BITUM,FURNI,3.95,968105.796,1.0,1.0,968105.796,968105.796,968105.796,245090.074937
16472,2019,AU,GB,BITUM,NONME,3.93,963287.413,1.0,1.0,963287.413,963287.413,963287.413,245111.301018
7259,2019,AU,CN,PRECI,NONME,5.56,951927.887,1.0,1.0,951927.887,951927.887,951927.887,171210.051619
8960,2019,AU,DE,BITUM,REALE,3.85,941595.093,1.0,1.0,941595.093,941595.093,941595.093,244570.154026
4777,2019,AU,CN,BITUM,RETA1,3.83,938661.446,1.0,1.0,938661.446,938661.446,938661.446,245081.317493
4718,2019,AU,CN,BITUM,DISTR,3.83,937656.872,1.0,1.0,937656.872,937656.872,937656.872,244819.026632
28213,2019,AU,KR,BITUM,BITU1,3.79,927529.379,1.0,1.0,927529.379,927529.379,927529.379,244730.70686
4741,2019,AU,CN,BITUM,LEAD1,3.78,926689.069,1.0,1.0,926689.069,926689.069,926689.069,245155.83836
42602,2019,AU,WA,CATTL,RESEA,5.14,924806.637,1.0,1.0,924806.637,924806.637,924806.637,179923.470233
43057,2019,AU,WA,COKIN,WOODW,4.83,912889.281,1.0,1.0,912889.281,912889.281,912889.281,189003.991925
4773,2019,AU,CN,BITUM,RADIO,3.71,907616.504,1.0,1.0,907616.504,907616.504,907616.504,244640.567116
21258,2019,AU,IN,BITUM,FOOD3,3.7,906466.457,1.0,1.0,906466.457,906466.457,906466.457,244990.934324
42337,2019,AU,WA,BITUM,RETAI,3.56,872739.74,1.0,1.0,872739.74,872739.74,872739.74,245151.61236
42227,2019,AU,WA,BITUM,BUSIN,3.56,870665.961,1.0,1.0,870665.961,870665.961,870665.961,244569.090169
36311,2019,AU,SE,BITUM,RENTI,3.5,858166.913,1.0,1.0,858166.913,858166.913,858166.913,245190.546571
34058,2019,AU,PL,BITUM,RETA1,3.49,854641.599,1.0,1.0,854641.599,854641.599,854641.599,244882.979656
45374,2019,AU,WA,IRONO,RUBBE,0.92,845875.044,1.0,1.0,845875.044,845875.044,845875.044,919429.395652
7228,2019,AU,CN,PRECI,CERAM,4.93,844237.491,1.0,1.0,844237.491,844237.491,844237.491,171244.927181
24467,2019,AU,JP,BITUM,DAIRY,3.42,838046.052,1.0,1.0,838046.052,838046.052,838046.052,245042.705263
21291,2019,AU,IN,BITUM,PREC1,3.39,830893.322,1.0,1.0,830893.322,830893.322,830893.322,245101.274926
36262,2019,AU,SE,BITUM,ELEC1,3.39,829253.311,1.0,1.0,829253.311,829253.311,829253.311,244617.49587
1021,2019,AU,BE,BITUM,NONME,3.38,827470.804,1.0,1.0,827470.804,827470.804,827470.804,244813.847337
42323,2019,AU,WA,BITUM,PRIVA,3.31,811139.574,1.0,1.0,811139.574,811139.574,811139.574,245057.273112
58668,2019,AU,ZA,BITUM,RETAI,3.31,810986.23,1.0,1.0,810986.23,810986.23,810986.23,245010.945619
1041,2019,AU,BE,BITUM,WHOLE,3.29,805369.679,1.0,1.0,805369.679,805369.679,805369.679,244793.215502
43045,2019,AU,WA,COKIN,PFERT,4.23,798927.571,1.0,1.0,798927.571,798927.571,798927.571,188871.766194
42331,2019,AU,WA,BITUM,RECRE,3.2,782730.813,1.0,1.0,782730.813,782730.813,782730.813,244603.379062
37171,2019,AU,SI,BITUM,ELECT,3.16,774217.233,1.0,1.0,774217.233,774217.233,774217.233,245005.453481
10319,2019,AU,DE,PRECI,PARAF,4.5,770454.813,1.0,1.0,770454.813,770454.813,770454.813,171212.180667
1026,2019,AU,BE,BITUM,PLAST,3.14,769224.673,1.0,1.0,769224.673,769224.673,769224.673,244976.01051
45359,2019,AU,WA,IRONO,NONME,0.83,764255.349,1.0,1.0,764255.349,764255.349,764255.349,920789.577108
4749,2019,AU,CN,BITUM,MOTO1,3.09,755532.209,1.0,1.0,755532.209,755532.209,755532.209,244508.805502
55567,2019,AU,WM,COKIN,MEDIC,3.99,755031.644,1.0,1.0,755031.644,755031.644,755031.644,189230.988471
24456,2019,AU,JP,BITUM,CERAM,3.08,754206.381,1.0,1.0,754206.381,754206.381,754206.381,244872.201623
58781,2019,AU,ZA,COKIN,RENTI,3.97,750148.46,1.0,1.0,750148.46,750148.46,750148.46,188954.27204
10299,2019,AU,DE,PRECI,FABRI,4.38,749512.89,1.0,1.0,749512.89,749512.89,749512.89,171121.664384
42348,2019,AU,WA,BITUM,SUPPO,3.03,741555.718,1.0,1.0,741555.718,741555.718,741555.718,244737.860726
37847,2019,AU,TR,BITUM,WOODW,3.01,737414.92,1.0,1.0,737414.92,737414.92,737414.92,244988.345515
31621,2019,AU,NL,BITUM,DAIRY,2.96,724784.495,1.0,1.0,724784.495,724784.495,724784.495,244859.626689
8976,2019,AU,DE,BITUM,WHOLE,2.96,724134.872,1.0,1.0,724134.872,724134.872,724134.872,244640.159459
2634,2019,AU,BR,BITUM,REALE,2.96,723690.388,1.0,1.0,723690.388,723690.388,723690.388,244489.995946
42219,2019,AU,WA,BITUM,BIODI,2.95,721220.003,1.0,1.0,721220.003,721220.003,721220.003,244481.356949
24545,2019,AU,JP,BITUM,WHOLE,2.94,720900.129,1.0,1.0,720900.129,720900.129,720900.129,245204.12551
42538,2019,AU,WA,CATTL,BIODI,4.01,720815.948,1.0,1.0,720815.948,720815.948,720815.948,179754.600499
42211,2019,AU,WA,BITUM,93197,2.94,719591.273,1.0,1.0,719591.273,719591.273,719591.273,244758.936395
14371,2019,AU,FR,COKIN,COALT,3.75,708928.597,1.0,1.0,708928.597,708928.597,708928.597,189047.625867
42293,2019,AU,WA,BITUM,MEMBE,2.89,708673.546,1.0,1.0,708673.546,708673.546,708673.546,245215.759862
13361,2019,AU,FI,BITUM,LEAD1,2.89,707022.295,1.0,1.0,707022.295,707022.295,707022.295,244644.392734
132,2019,AU,AT,BITUM,WOODW,2.88,706403.017,1.0,1.0,706403.017,706403.017,706403.017,245278.825347
33975,2019,AU,PL,BITUM,BUSIN,2.88,704974.804,1.0,1.0,704974.804,704974.804,704974.804,244782.918056
21428,2019,AU,IN,COKIN,FABRI,3.73,704309.323,1.0,1.0,704309.323,704309.323,704309.323,188822.874799
42259,2019,AU,WA,BITUM,FOOD2,2.87,703086.782,1.0,1.0,703086.782,703086.782,703086.782,244977.972822
24484,2019,AU,JP,BITUM,FOOD5,2.87,703011.917,1.0,1.0,703011.917,703011.917,703011.917,244951.887456
42354,2019,AU,WA,BITUM,VEGET,2.86,700252.071,1.0,1.0,700252.071,700252.071,700252.071,244843.381469
50569,2019,AU,WE,BITUM,LEAD1,2.84,694248.792,1.0,1.0,694248.792,694248.792,694248.792,244453.8
16441,2019,AU,GB,BITUM,BASIC,2.8,686301.162,1.0,1.0,686301.162,686301.162,686301.162,245107.557857
43023,2019,AU,WA,COKIN,BRICK,3.62,685350.796,1.0,1.0,685350.796,685350.796,685350.796,189323.424309
7268,2019,AU,CN,PRECI,RUBBE,4.0,685217.797,1.0,1.0,685217.797,685217.797,685217.797,171304.44925
4789,2019,AU,CN,BITUM,VEGET,2.79,682973.649,1.0,1.0,682973.649,682973.649,682973.649,244793.422581
7232,2019,AU,CN,PRECI,DIST1,3.94,674514.847,1.0,1.0,674514.847,674514.847,674514.847,171196.661675
55225,2019,AU,WM,CATTL,INSUR,3.72,669045.833,1.0,1.0,669045.833,669045.833,669045.833,179851.030376
45329,2019,AU,WA,IRONO,BITUM,0.73,668335.713,1.0,1.0,668335.713,668335.713,668335.713,915528.373973
45373,2019,AU,WA,IRONO,RETA1,0.72,657389.628,1.0,1.0,657389.628,657389.628,657389.628,913041.15
21249,2019,AU,IN,BITUM,CONST,2.63,644928.502,1.0,1.0,644928.502,644928.502,644928.502,245219.962738
7237,2019,AU,CN,PRECI,ELEC2,3.75,641391.197,1.0,1.0,641391.197,641391.197,641391.197,171037.652533
4781,2019,AU,CN,BITUM,SECO9,2.61,638890.22,1.0,1.0,638890.22,638890.22,638890.22,244785.524904
42243,2019,AU,WA,BITUM,CROPS,2.57,628908.74,1.0,1.0,628908.74,628908.74,628908.74,244711.571984
24469,2019,AU,JP,BITUM,DISTR,2.52,617433.727,1.0,1.0,617433.727,617433.727,617433.727,245013.38373
10316,2019,AU,DE,PRECI,NONSP,3.6,617159.636,1.0,1.0,617159.636,617159.636,617159.636,171433.232222
34077,2019,AU,PL,BITUM,WHOLE,2.51,613627.226,1.0,1.0,613627.226,613627.226,613627.226,244472.998406
34008,2019,AU,PL,BITUM,FOUND,2.49,610811.811,1.0,1.0,610811.811,610811.811,610811.811,245305.948193
43048,2019,AU,WA,COKIN,PRINT,3.23,610624.009,1.0,1.0,610624.009,610624.009,610624.009,189047.680805
28270,2019,AU,KR,BITUM,RUBBE,2.49,608496.381,1.0,1.0,608496.381,608496.381,608496.381,244376.056627
34054,2019,AU,PL,BITUM,REALE,2.46,603363.883,1.0,1.0,603363.883,603363.883,603363.883,245269.871138
31615,2019,AU,NL,BITUM,BUSIN,2.46,603300.492,1.0,1.0,603300.492,603300.492,603300.492,245244.102439
45325,2019,AU,WA,IRONO,ANTHR,0.65,597873.79,1.0,1.0,597873.79,597873.79,597873.79,919805.830769
43044,2019,AU,WA,COKIN,PAPER,3.16,597169.222,1.0,1.0,597169.222,597169.222,597169.222,188977.601899
59413,2019,AU,ZA,PRECI,FABRI,3.44,588910.93,1.0,1.0,588910.93,588910.93,588910.93,171195.037791
42594,2019,AU,WA,CATTL,PRIVA,3.26,587090.692,1.0,1.0,587090.692,587090.692,587090.692,180089.169325
47715,2019,AU,WA,PRECI,PRECI,3.38,579234.58,1.0,1.0,579234.58,579234.58,579234.58,171371.177515
55152,2019,AU,WM,BITUM,GLASS,2.36,577087.103,1.0,1.0,577087.103,577087.103,577087.103,244528.433475
33989,2019,AU,PL,BITUM,COPPE,2.36,576775.768,1.0,1.0,576775.768,576775.768,576775.768,244396.511864
